mention_week,media_continent,media_country,conflict_country_name,conflict_continent,material_conflict_mentions,material_conflict_unique_events
2022-01-03,Africa,Zimbabwe,Zimbabwe,Africa,2,1
2022-01-03,Africa,South Africa,South Africa,Africa,81,73
2022-01-03,Africa,Mali,Mali,Africa,6,2
2022-01-03,Africa,Kenya,Kenya,Africa,58,49
2022-01-03,Africa,Ghana,Sudan,Africa,0,0
2022-01-03,Africa,Morocco,United States,North America,4,4
2022-01-03,Africa,Nigeria,South Africa,Africa,8,7
2022-01-03,Africa,Mali,Sudan,Africa,5,3
2022-01-03,Africa,Nigeria,Mali,Africa,4,3
2022-01-03,Africa,Ghana,Kenya,Africa,0,0
2022-01-03,Africa,Algeria,United States,North America,4,4
2022-01-03,Africa,Zimbabwe,South Africa,Africa,7,7
2022-01-03,Africa,Algeria,Mali,Africa,5,3
2022-01-03,Africa,Nigeria,Nigeria,Africa,132,116
2022-01-03,Africa,Nigeria,Nigeria,Africa,2,2
2022-01-03,Africa,Sudan,Sudan,Africa,7,7
2022-01-03,Africa,Ghana,Ghana,Africa,135,92
2022-01-03,Africa,Nigeria,United States,North America,2,2
2022-01-03,Africa,Nigeria,South Africa,Africa,7,7
2022-01-03,Africa,South Africa,South Africa,Africa,35,34
2022-01-03,Africa,South Africa,Kenya,Africa,1,1
2022-01-03,Africa,Nigeria,Nigeria,Africa,1,1
2022-01-03,Africa,South Africa,Kenya,Africa,0,0
2022-01-03,Africa,South Africa,Nigeria,Africa,46,42
2022-01-03,Africa,South Africa,South Africa,Africa,15,15
2022-01-03,Africa,Senegal,Nigeria,Africa,5,5
2022-01-03,Africa,Nigeria,South Africa,Africa,7,4
2022-01-03,Africa,Malawi,United States,North America,8,7
2022-01-03,Africa,Nigeria,Nigeria,Africa,1021,875
2022-01-03,Africa,Mali,United States,North America,3,2
2022-01-03,Africa,Mali,Ghana,Africa,0,0
2022-01-03,Africa,Mali,Mali,Africa,2,2
2022-01-03,Africa,Ghana,United States,North America,8,7
2022-01-03,Africa,Sudan,Sudan,Africa,33,33
2022-01-03,Africa,Nigeria,United States,North America,2,2
2022-01-03,Africa,Kenya,Sudan,Africa,5,3
2022-01-03,Africa,Egypt,Sudan,Africa,4,4
2022-01-03,Africa,Libya,Tunisia,Africa,2,2
2022-01-03,Africa,South Africa,United States,North America,10,10
2022-01-03,Africa,Nigeria,South Africa,Africa,3,3
2022-01-03,Africa,Malawi,Kenya,Africa,2,2
2022-01-03,Africa,South Africa,Zimbabwe,Africa,3,3
2022-01-03,Africa,Nigeria,Nigeria,Africa,4,4
2022-01-03,Africa,Kenya,United States,North America,6,2
2022-01-03,Africa,Nigeria,Kenya,Africa,9,9
2022-01-03,Africa,Nigeria,Nigeria,Africa,4,3
2022-01-03,Africa,South Africa,Kenya,Africa,3,3
2022-01-03,Africa,Libya,Nigeria,Africa,8,6
2022-01-03,Africa,Egypt,Egypt,Africa,8,4
2022-01-03,Africa,Mali,Mali,Africa,0,0
2022-01-03,Africa,Guinea,United States,North America,4,4
2022-01-03,Africa,Nigeria,Nigeria,Africa,0,0
2022-01-03,Africa,Egypt,Egypt,Africa,42,33
2022-01-03,Africa,Ghana,Nigeria,Africa,16,15
2022-01-03,Africa,Nigeria,Kenya,Africa,32,24
2022-01-03,Africa,Ghana,Ghana,Africa,61,47
2022-01-03,Africa,Algeria,Sudan,Africa,4,3
2022-01-03,Africa,Nigeria,Sudan,Africa,18,16
2022-01-03,Africa,Mali,Mali,Africa,3,3
2022-01-03,Africa,Ghana,Tunisia,Africa,2,2
2022-01-03,Africa,Zimbabwe,South Africa,Africa,1,1
2022-01-03,Africa,Nigeria,Nigeria,Africa,6,6
2022-01-03,Africa,South Africa,Nigeria,Africa,22,20
2022-01-03,Africa,Nigeria,South Africa,Africa,19,16
2022-01-03,Africa,South Africa,Kenya,Africa,10,9
2021-12-27,Africa,Nigeria,Mali,Africa,1,1
2021-12-27,Africa,Kenya,Kenya,Africa,65,60
2021-12-27,Africa,Kenya,Sudan,Africa,6,6
2021-12-27,Africa,Nigeria,Mali,Africa,8,8
2021-12-27,Africa,Zimbabwe,South Africa,Africa,3,3
2021-12-27,Africa,Egypt,Mali,Africa,4,2
2021-12-27,Africa,Egypt,Mali,Africa,2,2
2021-12-27,Africa,Nigeria,Nigeria,Africa,7,4
2021-12-27,Africa,Uganda,Nigeria,Africa,6,3
2021-12-27,Africa,Kenya,Kenya,Africa,4,4
2021-12-27,Africa,Ghana,South Africa,Africa,16,14
2021-12-27,Africa,Ghana,Ethiopia,Africa,6,6
2021-12-27,Africa,Nigeria,United States,North America,17,16
2021-12-27,Africa,Ghana,South Africa,Africa,4,4
2021-12-27,Africa,South Africa,Israel,Asia,7,6
2021-12-27,Africa,Nigeria,Mali,Africa,0,0
2021-12-27,Africa,Zimbabwe,Sudan,Africa,6,6
2021-12-27,Africa,South Africa,United States,North America,27,25
2021-12-27,Africa,Sudan,Egypt,Africa,4,4
2021-12-27,Africa,Nigeria,Nigeria,Africa,169,145
2021-12-27,Africa,Nigeria,Nigeria,Africa,3,3
2021-12-27,Africa,Mali,Mali,Africa,19,12
2021-12-27,Africa,Egypt,United States,North America,35,23
2021-12-27,Africa,South Africa,Sudan,Africa,15,13
2021-12-27,Africa,South Africa,Israel,Asia,26,17
2021-12-27,Africa,Ghana,United States,North America,13,12
2021-12-27,Africa,Ghana,Sudan,Africa,5,3
2021-12-27,Africa,Ghana,Ghana,Africa,4,2
2021-12-27,Africa,South Africa,United States,North America,6,6
2021-12-27,Africa,South Africa,Sudan,Africa,35,34
2021-12-27,Africa,South Africa,South Africa,Africa,29,25
2021-12-27,Africa,Egypt,Egypt,Africa,4,2
2021-12-27,Africa,Nigeria,Nigeria,Africa,9,9
2021-12-27,Africa,Mali,Mali,Africa,39,23
2021-12-27,Africa,South Africa,Israel,Asia,6,5
2021-12-27,Africa,Malawi,Sudan,Africa,4,4
2021-12-27,Africa,Mali,Sudan,Africa,0,0
2021-12-27,Africa,Nigeria,United States,North America,21,18
2021-12-27,Africa,South Africa,Sudan,Africa,24,16
2021-12-27,Africa,Zimbabwe,Ethiopia,Africa,0,0
2021-12-27,Africa,Egypt,Israel,Asia,12,3
2021-12-27,Africa,South Africa,Mali,Africa,4,4
2021-12-27,Africa,Ghana,Nigeria,Africa,15,11
2021-12-27,Africa,Egypt,Egypt,Africa,11,10
2021-12-27,Africa,Ethiopia,Ethiopia,Africa,42,42
2021-12-27,Africa,South Africa,United States,North America,6,5
2021-12-27,Africa,Kenya,United States,North America,6,6
2021-12-27,Africa,Egypt,Sudan,Africa,5,4
2021-12-27,Africa,Nigeria,Mali,Africa,14,12
2021-12-27,Africa,Liberia,United States,North America,8,7
2021-12-27,Africa,Nigeria,United States,North America,41,39
2021-12-27,Africa,Mali,Mali,Africa,60,31
2021-12-27,Africa,Tunisia,Sudan,Africa,4,4
2021-12-27,Africa,Egypt,Israel,Asia,28,20
2021-12-27,Africa,South Africa,South Africa,Africa,181,145
2021-12-27,Africa,Ghana,Ghana,Africa,6,4
2021-12-27,Africa,Nigeria,United States,North America,5,5
2021-12-27,Africa,Kenya,Ethiopia,Africa,7,4
2021-12-27,Africa,South Africa,South Africa,Africa,7,6
2021-12-27,Africa,Libya,United States,North America,7,7
2021-12-27,Africa,Sudan,Sudan,Africa,39,39
2021-12-27,Africa,Nigeria,Ethiopia,Africa,11,10
2021-12-27,Africa,Senegal,Mali,Africa,2,1
2021-12-27,Africa,South Africa,Israel,Asia,17,12
2021-12-27,Africa,Nigeria,Nigeria,Africa,3,3
2021-12-27,Africa,Ghana,Israel,Asia,4,3
2021-12-27,Africa,Nigeria,United States,North America,5,4
2021-12-27,Africa,Nigeria,South Africa,Africa,7,6
2021-12-27,Africa,Nigeria,Nigeria,Africa,0,0
2021-12-27,Africa,Zimbabwe,South Africa,Africa,6,4
2021-12-27,Africa,South Africa,South Africa,Africa,6,6
2021-12-27,Africa,Zimbabwe,South Africa,Africa,1,1
2021-12-27,Africa,Malawi,South Africa,Africa,3,3
2021-12-27,Africa,Kenya,Ethiopia,Africa,3,2
2021-12-27,Africa,Zimbabwe,South Africa,Africa,6,5
2021-12-27,Africa,Senegal,United States,North America,5,5
2021-12-27,Africa,Zimbabwe,United States,North America,3,3
2021-12-27,Africa,Egypt,Israel,Asia,41,25
2021-12-27,Africa,Kenya,Sudan,Africa,15,15
2021-12-27,Africa,Zimbabwe,Sudan,Africa,4,4
2021-12-27,Africa,South Africa,South Africa,Africa,103,90
2021-12-27,Africa,South Africa,South Africa,Africa,12,9
2021-12-27,Africa,Nigeria,Sudan,Africa,38,31
2021-12-27,Africa,Nigeria,Kenya,Africa,4,3
2021-12-27,Africa,Malawi,United States,North America,9,9
2021-12-27,Africa,Nigeria,Sudan,Africa,13,13
2021-12-27,Africa,Ethiopia,South Africa,Africa,2,2
2021-12-27,Africa,Egypt,Israel,Asia,8,2
2021-12-27,Africa,Zimbabwe,South Africa,Africa,2,1
2021-12-27,Africa,Nigeria,Ethiopia,Africa,8,7
2021-12-27,Africa,Egypt,Egypt,Africa,109,57
2021-12-27,Africa,Nigeria,South Africa,Africa,11,10
2021-12-27,Africa,Nigeria,South Africa,Africa,6,6
2021-12-27,Africa,Ethiopia,United States,North America,2,2
2021-12-27,Africa,Nigeria,South Africa,Africa,15,12
2021-12-27,Africa,Nigeria,Kenya,Africa,3,2
2021-12-27,Africa,Egypt,Israel,Asia,48,27
2021-12-27,Africa,South Africa,United States,North America,32,29
2021-12-27,Africa,Nigeria,Nigeria,Africa,5,5
2021-12-27,Africa,Nigeria,Nigeria,Africa,4,4
2021-12-27,Africa,Ethiopia,Ethiopia,Africa,3,3
2021-12-27,Africa,South Africa,United States,North America,61,41
2021-12-27,Africa,Nigeria,Ghana,Africa,6,5
2021-12-27,Africa,Egypt,Israel,Asia,14,10
2021-12-27,Africa,Ghana,United States,North America,7,7
2021-12-27,Africa,Ethiopia,Ethiopia,Africa,6,6
2021-12-27,Africa,Malawi,Nigeria,Africa,0,0
2021-12-27,Africa,Liberia,United States,North America,5,4
2021-12-27,Africa,Ghana,Ghana,Africa,11,7
2021-12-27,Africa,Egypt,United States,North America,5,5
2021-12-27,Africa,Libya,United States,North America,7,7
2021-12-27,Africa,Egypt,Egypt,Africa,47,36
2021-12-27,Africa,Nigeria,Nigeria,Africa,651,549
2021-12-27,Africa,Egypt,Egypt,Africa,88,67
2021-12-27,Africa,Mali,United States,North America,6,2
2021-12-27,Africa,Nigeria,Nigeria,Africa,11,6
2021-12-27,Africa,Zimbabwe,United States,North America,8,6
2021-12-27,Africa,Nigeria,Nigeria,Africa,10,10
2021-12-27,Africa,South Africa,Ethiopia,Africa,10,10
2021-12-27,Africa,Kenya,Kenya,Africa,7,4
2021-12-27,Africa,Egypt,Sudan,Africa,3,3
2021-12-27,Africa,Nigeria,Nigeria,Africa,2,2
2021-12-27,Africa,Egypt,Ethiopia,Africa,12,8
2021-12-27,Africa,South Africa,South Africa,Africa,6,6
2021-12-27,Africa,Kenya,Kenya,Africa,48,43
2021-12-27,Africa,Senegal,United States,North America,4,3
2021-12-27,Africa,Nigeria,Nigeria,Africa,15,15
2021-12-27,Africa,Kenya,United States,North America,5,4
2021-12-27,Africa,Nigeria,Nigeria,Africa,1008,849
2021-12-27,Africa,Nigeria,Ethiopia,Africa,2,2
2021-12-27,Africa,Nigeria,United States,North America,3,3
2021-12-27,Africa,South Africa,Ethiopia,Africa,8,8
2021-12-27,Africa,Sudan,Sudan,Africa,8,8
2021-12-27,Africa,Egypt,Israel,Asia,2,1
2021-12-27,Africa,Nigeria,Ghana,Africa,6,2
2021-12-27,Africa,Nigeria,Nigeria,Africa,7,5
2021-12-27,Africa,Egypt,Israel,Asia,14,12
2021-12-27,Africa,Kenya,Mali,Africa,11,8
2021-12-27,Africa,Libya,Sudan,Africa,7,7
2021-12-27,Africa,South Africa,South Africa,Africa,243,189
2021-12-27,Africa,Ghana,Ghana,Africa,112,79
2021-12-27,Africa,Ghana,Nigeria,Africa,6,3
2021-12-27,Africa,Nigeria,Nigeria,Africa,590,489
2021-12-27,Africa,Nigeria,Sudan,Africa,42,38
2021-12-27,Africa,Zimbabwe,Sudan,Africa,12,11
2021-12-27,Africa,Nigeria,Nigeria,Africa,6,5
2021-12-27,Africa,South Africa,South Africa,Africa,62,53
2021-12-27,Africa,Kenya,South Africa,Africa,2,2
2021-12-27,Africa,Malawi,United States,North America,4,4
2021-12-27,Africa,Ghana,Israel,Asia,10,9
2021-12-27,Africa,Kenya,United States,North America,3,3
2021-12-27,Africa,Nigeria,Nigeria,Africa,9,9
2021-12-27,Africa,Egypt,South Africa,Africa,4,2
2021-12-27,Africa,Mali,Mali,Africa,18,5
2021-12-27,Africa,South Africa,Sudan,Africa,25,19
2021-12-27,Africa,Egypt,Ethiopia,Africa,10,9
2021-12-27,Africa,Nigeria,Nigeria,Africa,11,11
2021-12-27,Africa,South Sudan,Sudan,Africa,5,5
2021-12-27,Africa,Zimbabwe,United States,North America,0,0
2021-12-27,Africa,South Africa,South Africa,Africa,122,115
2021-12-27,Africa,South Africa,Israel,Asia,21,16
2021-12-27,Africa,Ghana,Ghana,Africa,73,55
2021-12-27,Africa,South Africa,South Africa,Africa,10,8
2021-12-27,Africa,Nigeria,Sudan,Africa,35,34
2021-12-27,Africa,Liberia,United States,North America,6,6
2021-12-27,Africa,Nigeria,Ghana,Africa,6,6
2021-12-27,Africa,Ghana,Ghana,Africa,20,12
2021-12-27,Africa,Egypt,Israel,Asia,2,2
2021-12-27,Africa,Ethiopia,Ethiopia,Africa,26,26
2021-12-27,Africa,Ghana,Ghana,Africa,8,4
2021-12-27,Africa,Nigeria,South Africa,Africa,5,2
2021-12-27,Africa,Malawi,South Africa,Africa,6,6
2021-12-27,Africa,Ghana,Nigeria,Africa,14,8
2021-12-27,Africa,Sudan,Sudan,Africa,35,35
2021-12-27,Africa,Algeria,Israel,Asia,4,4
2021-12-27,Africa,Ghana,Nigeria,Africa,3,3
2021-12-27,Africa,Egypt,Israel,Asia,13,5
2021-12-27,Africa,Uganda,Nigeria,Africa,6,3
2021-12-27,Africa,South Africa,South Africa,Africa,33,24
2021-12-27,Africa,Kenya,Kenya,Africa,20,20
2021-12-27,Africa,Nigeria,Ghana,Africa,6,5
2021-12-27,Africa,Zimbabwe,United States,North America,5,3
2021-12-27,Africa,Ghana,Ethiopia,Africa,12,10
2021-12-27,Africa,Nigeria,South Africa,Africa,28,25
2021-12-27,Africa,South Africa,South Africa,Africa,6,6
2021-12-27,Africa,Ghana,Sudan,Africa,9,5
2021-12-27,Africa,Benin,South Africa,Africa,4,4
2021-12-27,Africa,Kenya,Sudan,Africa,9,9
2021-12-27,Africa,Ghana,Sudan,Africa,12,8
2021-12-27,Africa,Malawi,Nigeria,Africa,2,2
2021-12-27,Africa,Ghana,United States,North America,18,18
2021-12-27,Africa,Ethiopia,Ethiopia,Africa,3,3
2021-12-27,Africa,Kenya,Sudan,Africa,9,9
2021-12-27,Africa,Kenya,South Africa,Africa,4,3
2021-12-27,Africa,Egypt,United States,North America,26,18
2021-12-27,Africa,Egypt,United States,North America,4,2
2021-12-27,Africa,South Africa,United States,North America,6,5
2021-12-27,Africa,Egypt,Ethiopia,Africa,13,11
2021-12-27,Africa,Nigeria,Kenya,Africa,7,7
2021-12-27,Africa,Ghana,Ghana,Africa,119,91
2021-12-27,Africa,Egypt,Sudan,Africa,2,1
2021-12-27,Africa,Kenya,Ethiopia,Africa,0,0
2021-12-27,Africa,Ethiopia,Ethiopia,Africa,9,9
2021-12-27,Africa,South Africa,South Africa,Africa,76,66
2021-12-27,Africa,Zimbabwe,Sudan,Africa,7,6
2021-12-27,Africa,Mali,Mali,Africa,7,4
2021-12-27,Africa,Ghana,Sudan,Africa,9,8
2021-12-27,Africa,Ethiopia,Ethiopia,Africa,25,25
2021-12-27,Africa,Sudan,Sudan,Africa,19,19
2021-12-27,Africa,Kenya,Kenya,Africa,7,7
2021-12-27,Africa,Nigeria,Israel,Asia,9,7
2021-12-20,Africa,Egypt,Ethiopia,Africa,14,13
2021-12-20,Africa,Sudan,Sudan,Africa,24,23
2021-12-20,Africa,Ethiopia,Ethiopia,Africa,5,5
2021-12-20,Africa,Sudan,Sudan,Africa,49,49
2021-12-20,Africa,South Africa,Ethiopia,Africa,16,16
2021-12-20,Africa,Morocco,Tunisia,Africa,2,2
2021-12-20,Africa,Zimbabwe,Zimbabwe,Africa,17,16
2021-12-20,Africa,Ghana,Ghana,Africa,94,73
2021-12-20,Africa,Senegal,Nigeria,Africa,6,4
2021-12-20,Africa,South Africa,Zimbabwe,Africa,2,2
2021-12-20,Africa,Nigeria,Nigeria,Africa,6,4
2021-12-20,Africa,Zimbabwe,United States,North America,1,1
2021-12-20,Africa,Mali,Mali,Africa,82,39
2021-12-20,Africa,Zimbabwe,Sudan,Africa,2,1
2021-12-20,Africa,Ghana,Nigeria,Africa,3,3
2021-12-20,Africa,Nigeria,United States,North America,17,14
2021-12-20,Africa,Nigeria,Nigeria,Africa,0,0
2021-12-20,Africa,South Africa,Nigeria,Africa,13,13
2021-12-20,Africa,Egypt,United States,North America,5,4
2021-12-20,Africa,Nigeria,Sudan,Africa,19,18
2021-12-20,Africa,Zimbabwe,Zimbabwe,Africa,45,38
2021-12-20,Africa,Egypt,Israel,Asia,49,33
2021-12-20,Africa,Nigeria,Sudan,Africa,9,9
2021-12-20,Africa,Mali,Mali,Africa,0,0
2021-12-20,Africa,Mali,Tunisia,Africa,11,5
2021-12-20,Africa,Nigeria,Nigeria,Africa,7,7
2021-12-20,Africa,Ghana,Sudan,Africa,16,15
2021-12-20,Africa,South Africa,Sudan,Africa,22,14
2021-12-20,Africa,Nigeria,Nigeria,Africa,5,5
2021-12-20,Africa,South Africa,Israel,Asia,6,4
2021-12-20,Africa,Nigeria,Nigeria,Africa,133,109
2021-12-20,Africa,Nigeria,Nigeria,Africa,6,2
2021-12-20,Africa,South Africa,United States,North America,61,53
2021-12-20,Africa,Nigeria,Nigeria,Africa,655,522
2021-12-20,Africa,Ghana,Ghana,Africa,118,86
2021-12-20,Africa,Nigeria,Nigeria,Africa,23,15
2021-12-20,Africa,South Africa,South Africa,Africa,61,56
2021-12-20,Africa,Liberia,United States,North America,5,5
2021-12-20,Africa,Zimbabwe,Sudan,Africa,8,5
2021-12-20,Africa,Mali,Mali,Africa,0,0
2021-12-20,Africa,Nigeria,Nigeria,Africa,10,9
2021-12-20,Africa,Nigeria,Zimbabwe,Africa,7,7
2021-12-20,Africa,Ghana,Nigeria,Africa,2,2
2021-12-20,Africa,Nigeria,Mali,Africa,3,3
2021-12-20,Africa,Libya,Israel,Asia,8,8
2021-12-20,Africa,Nigeria,Ethiopia,Africa,14,12
2021-12-20,Africa,South Africa,United States,North America,30,29
2021-12-20,Africa,Egypt,Israel,Asia,7,6
2021-12-20,Africa,Ghana,United States,North America,4,4
2021-12-20,Africa,Nigeria,Nigeria,Africa,5,5
2021-12-20,Africa,Ghana,Ghana,Africa,0,0
2021-12-20,Africa,Kenya,Ethiopia,Africa,34,19
2021-12-20,Africa,Nigeria,Nigeria,Africa,11,11
2021-12-20,Africa,Egypt,Israel,Asia,5,4
2021-12-20,Africa,Mali,Mali,Africa,12,7
2021-12-20,Africa,Kenya,Sudan,Africa,5,4
2021-12-20,Africa,Nigeria,Israel,Asia,8,8
2021-12-20,Africa,Mali,Mali,Africa,6,4
2021-12-20,Africa,Algeria,Israel,Asia,6,3
2021-12-20,Africa,South Africa,Zimbabwe,Africa,4,3
2021-12-20,Africa,Malawi,Nigeria,Africa,9,8
2021-12-20,Africa,Nigeria,United States,North America,23,22
2021-12-20,Africa,Mali,Mali,Africa,10,4
2021-12-20,Africa,Mali,Tunisia,Africa,8,3
2021-12-20,Africa,Nigeria,Tunisia,Africa,15,13
2021-12-20,Africa,Nigeria,Tunisia,Africa,16,8
2021-12-20,Africa,South Africa,South Africa,Africa,8,8
2021-12-20,Africa,Morocco,United States,North America,5,4
2021-12-20,Africa,Ghana,United States,North America,6,5
2021-12-20,Africa,Nigeria,South Africa,Africa,24,21
2021-12-20,Africa,Zimbabwe,South Africa,Africa,2,2
2021-12-20,Africa,Nigeria,Ethiopia,Africa,8,6
2021-12-20,Africa,South Africa,South Africa,Africa,21,21
2021-12-20,Africa,Ghana,Ghana,Africa,26,20
2021-12-20,Africa,Egypt,Israel,Asia,11,10
2021-12-20,Africa,Mali,United States,North America,1,1
2021-12-20,Africa,Ghana,United States,North America,2,2
2021-12-20,Africa,Egypt,Israel,Asia,23,20
2021-12-20,Africa,South Africa,South Africa,Africa,8,8
2021-12-20,Africa,Mali,Mali,Africa,53,30
2021-12-20,Africa,Malawi,Sudan,Africa,6,6
2021-12-20,Africa,Ghana,Sudan,Africa,7,7
2021-12-20,Africa,Nigeria,Sudan,Africa,30,28
2021-12-20,Africa,Libya,Sudan,Africa,1,1
2021-12-20,Africa,Zimbabwe,United States,North America,10,8
2021-12-20,Africa,Tunisia,Tunisia,Africa,35,21
2021-12-20,Africa,Nigeria,Nigeria,Africa,0,0
2021-12-20,Africa,Mali,Mali,Africa,0,0
2021-12-20,Africa,Egypt,United States,North America,35,30
2021-12-20,Africa,Egypt,Ethiopia,Africa,22,19
2021-12-20,Africa,South Africa,South Africa,Africa,21,17
2021-12-20,Africa,Nigeria,South Africa,Africa,5,4
2021-12-20,Africa,Ethiopia,Ethiopia,Africa,6,6
2021-12-20,Africa,Nigeria,Ethiopia,Africa,22,18
2021-12-20,Africa,South Africa,South Africa,Africa,31,27
2021-12-20,Africa,Zimbabwe,Zimbabwe,Africa,58,49
2021-12-20,Africa,Ghana,Ghana,Africa,10,2
2021-12-20,Africa,Mali,Mali,Africa,0,0
2021-12-20,Africa,South Africa,United States,North America,6,6
2021-12-20,Africa,Ghana,Sudan,Africa,10,10
2021-12-20,Africa,Nigeria,Nigeria,Africa,5,4
2021-12-20,Africa,Sudan,Sudan,Africa,61,56
2021-12-20,Africa,Nigeria,Nigeria,Africa,912,767
2021-12-20,Africa,Ethiopia,Ethiopia,Africa,7,7
2021-12-20,Africa,Ghana,United States,North America,9,6
2021-12-20,Africa,Ghana,South Africa,Africa,5,5
2021-12-20,Africa,Nigeria,Nigeria,Africa,0,0
2021-12-20,Africa,South Africa,South Africa,Africa,46,41
2021-12-20,Africa,Egypt,Sudan,Africa,2,1
2021-12-20,Africa,Ghana,United States,North America,9,6
2021-12-20,Africa,Nigeria,Zimbabwe,Africa,15,15
2021-12-20,Africa,Nigeria,Nigeria,Africa,0,0
2021-12-20,Africa,Nigeria,Zimbabwe,Africa,4,4
2021-12-20,Africa,Egypt,Tunisia,Africa,4,1
2021-12-20,Africa,Nigeria,South Africa,Africa,16,15
2021-12-20,Africa,Ghana,Ghana,Africa,10,2
2021-12-20,Africa,Kenya,Nigeria,Africa,9,6
2021-12-20,Africa,Ghana,Ethiopia,Africa,25,20
2021-12-20,Africa,Ghana,Ghana,Africa,167,119
2021-12-20,Africa,South Africa,South Africa,Africa,9,3
2021-12-20,Africa,Nigeria,Mali,Africa,4,4
2021-12-20,Africa,Kenya,Sudan,Africa,8,5
2021-12-20,Africa,Nigeria,South Africa,Africa,10,6
2021-12-20,Africa,Egypt,Tunisia,Africa,4,4
2021-12-20,Africa,Egypt,Israel,Asia,21,16
2021-12-20,Africa,Egypt,United States,North America,25,17
2021-12-20,Africa,Egypt,Sudan,Africa,6,6
2021-12-20,Africa,Nigeria,Nigeria,Africa,0,0
2021-12-20,Africa,South Africa,South Africa,Africa,230,203
2021-12-20,Africa,Nigeria,South Africa,Africa,9,9
2021-12-20,Africa,Ghana,United States,North America,9,6
2021-12-20,Africa,South Africa,South Africa,Africa,9,9
2021-12-20,Africa,Kenya,Tunisia,Africa,1,1
2021-12-20,Africa,Nigeria,Ghana,Africa,6,6
2021-12-20,Africa,Ghana,Tunisia,Africa,4,4
2021-12-20,Africa,Nigeria,United States,North America,0,0
2021-12-20,Africa,Malawi,Nigeria,Africa,3,2
2021-12-20,Africa,Egypt,Sudan,Africa,1,1
2021-12-20,Africa,Ghana,United States,North America,6,4
2021-12-20,Africa,Ghana,Ethiopia,Africa,9,7
2021-12-20,Africa,Malawi,Sudan,Africa,2,2
2021-12-20,Africa,Egypt,Mali,Africa,3,2
2021-12-20,Africa,Nigeria,Tunisia,Africa,3,2
2021-12-20,Africa,Nigeria,Nigeria,Africa,8,8
2021-12-20,Africa,South Africa,South Africa,Africa,183,163
2021-12-20,Africa,Nigeria,South Africa,Africa,4,3
2021-12-20,Africa,Zimbabwe,South Africa,Africa,12,5
2021-12-20,Africa,South Africa,Ethiopia,Africa,10,10
2021-12-20,Africa,Mali,Mali,Africa,4,3
2021-12-20,Africa,Zimbabwe,Zimbabwe,Africa,47,44
2021-12-20,Africa,Nigeria,United States,North America,3,3
2021-12-20,Africa,Nigeria,Sudan,Africa,29,26
2021-12-20,Africa,Nigeria,Nigeria,Africa,2,2
2021-12-20,Africa,Mali,Mali,Africa,6,3
2021-12-20,Africa,Ghana,Ghana,Africa,7,6
2021-12-20,Africa,South Africa,Ethiopia,Africa,7,7
2021-12-20,Africa,Nigeria,Nigeria,Africa,3,3
2021-12-20,Africa,South Sudan,Sudan,Africa,3,3
2021-12-20,Africa,Nigeria,Mali,Africa,6,6
2021-12-20,Africa,Tunisia,Tunisia,Africa,18,11
2021-12-20,Africa,Nigeria,Nigeria,Africa,9,8
2021-12-20,Africa,Nigeria,Ethiopia,Africa,0,0
2021-12-20,Africa,Nigeria,Ethiopia,Africa,23,19
2021-12-20,Africa,Ghana,Ethiopia,Africa,15,12
2021-12-20,Africa,Morocco,Tunisia,Africa,5,5
2021-12-20,Africa,Egypt,Ethiopia,Africa,9,9
2021-12-20,Africa,Nigeria,Nigeria,Africa,3,3
2021-12-20,Africa,Egypt,Israel,Asia,12,9
2021-12-20,Africa,South Africa,United States,North America,12,12
2021-12-20,Africa,South Africa,Sudan,Africa,10,5
2021-12-20,Africa,Zimbabwe,South Africa,Africa,3,2
2021-12-20,Africa,Kenya,South Africa,Africa,8,3
2021-12-20,Africa,Kenya,Nigeria,Africa,6,3
2021-12-20,Africa,Egypt,Israel,Asia,38,31
2021-12-20,Africa,South Africa,Sudan,Africa,19,12
2021-12-20,Africa,South Africa,South Africa,Africa,11,11
2021-12-20,Africa,South Africa,Nigeria,Africa,11,11
2021-12-20,Africa,Egypt,Sudan,Africa,5,4
2021-12-20,Africa,Egypt,Ethiopia,Africa,12,9
2021-12-20,Africa,Uganda,South Africa,Africa,2,1
2021-12-20,Africa,Mali,Mali,Africa,0,0
2021-12-20,Africa,Sudan,Sudan,Africa,8,8
2021-12-20,Africa,South Africa,Sudan,Africa,2,2
2021-12-20,Africa,Egypt,United States,North America,3,2
2021-12-20,Africa,Senegal,United States,North America,3,2
2021-12-20,Africa,South Africa,South Africa,Africa,126,114
2021-12-20,Africa,Algeria,Israel,Asia,2,2
2021-12-20,Africa,Ghana,Ethiopia,Africa,18,16
2021-12-20,Africa,Malawi,Nigeria,Africa,10,10
2021-12-20,Africa,Nigeria,Tunisia,Africa,25,17
2021-12-20,Africa,South Africa,South Africa,Africa,81,74
2021-12-20,Africa,Tunisia,Tunisia,Africa,47,30
2021-12-20,Africa,South Africa,Nigeria,Africa,8,8
2021-12-20,Africa,Mali,Mali,Africa,6,4
2021-12-20,Africa,Nigeria,United States,North America,14,14
2021-12-20,Africa,Ethiopia,Ethiopia,Africa,5,5
2021-12-20,Africa,Egypt,South Africa,Africa,0,0
2021-12-20,Africa,Nigeria,Ghana,Africa,8,8
2021-12-20,Africa,Nigeria,Israel,Asia,7,1
2021-12-20,Africa,Nigeria,South Africa,Africa,0,0
